Customeraccount;ax;Archived;KeyAccountCode;DeliveryAddress;DeliveryAddress2;KeyAccount;Name;Search name;ZIPCODE;CITY;COUNTRYREGIONID;STREET;Telephone;Extension;CURRENCY;Customer group;Invoice account;Created date and time;Created by;VAT number;Country region;AccessRights;GroupID
01739;Yes;;;;;Yes;Dres Zach, Dr. Neuberger und Dr. Bartels;Dres Zach, Dr. Neuberger und Dr. Bartels;93444;Bad Kötzting;DEU;Steinmauerweg 7;0049(0)99413905;;EUR;003;;2015-04-29 08:08:54;Brunwig.;/;DEU;DEU;53,69
01740;Yes;;;;;Yes;Scea la Feuillardais;Scea la Feuillardais B + S;35330;Comblessac;FRA;La feuillardais;0033 (0) 299348228;;EUR;003;;2015-04-29 12:42:59;Brunwig.;FR89410226153;FRA;FRA;50,69
01744;Yes;;;;;Yes;Gaec des pins;Gaec des pins;72330;Cérans Foulletourte;FRA;La Jeunaisière;0033 (0) 770474902;;EUR;003;;2015-04-29 14:54:11;Brunwig.;FR91402589279;FRA;FRA;50,69
01745;Yes;;;;;Yes;Tierarztpraxis DVM Ingo Knaack;Tierarztpraxis DVM Ingo Knaack;14929;Treuenbrietzen;DEU;Jüterboger Strasse 31;00493374815577;;EUR;003;;2015-04-30 10:06:05;Brunwig.;/;DEU;DEU;53,69
01746;Yes;;00133;;;No;Deutsche Tiernahrung Cremer GmbH;Deutsche Tiernahrung Cremer Heilbronn  S;74076;Heilbronn;DEU;Benzstrasse 4;;;EUR;003;00133;2015-04-30 10:19:49;BDG;;DEU;DEU;53,69
01747;Yes;;;;;Yes;Dr Tenhündfeld & Kollegen Vetland;Dr Tenhündfeld & Kollegen Vetland;48691;Vreden;DEU;Oldenkotter Strasse 16-18;0049(0)256439440-0;;EUR;003;;2015-04-30 13:02:28;Brunwig.;/;DEU;DEU;53,69
01748;Yes;;;;;Yes;Gaec la Cèdre Bleu;Gaec la Cèdre Bleu;35330;Les Brulais;FRA;La Couperais;;;EUR;003;;2015-05-04 07:56:13;BDG;FR81430091330;FRA;FRA;50,69
01753;Yes;;;;;Yes;Vilofarm A/S;Vilofarm A/S;DK-9500;Hobro;DNK;Soeagervej 9, Sdr. Onsild;004588875300;;EUR;003;;2015-05-05 10:15:36;Brunwig.;DK32298664;DNK;DNK;57,69
01753_DK-8464;Yes;;;;;No;Vilofarm A/S;Vilofarm A/S;DK-8464;Galten;DNK;Kornmarken 1, Hal 16;004588875300;;EUR;003;;2015-05-05 10:15:36;Brunwig.;DK32298664;DNK;DNK;57,69
01754;Yes;;;;;Yes;Dr Alfred Kullen;Dr Alfred Kullen;88605;Messkirch-Igelswies;DEU;J.-Baptist-Seele-Strasse 9a;00497575923110;;EUR;003;;2015-05-05 11:44:10;Brunwig.;/;DEU;DEU;53,69
01759;Yes;;00024;;;No;Gsellmann Mischfuttererzeugung GmbH  (Reisenberger);Gsellmann Mischfuttererzeugung GmbH S (R;A-8342;Gnas;AUT;Kohlberg 63;;;EUR;003;00024;2015-05-08 06:57:00;Colin.Su;;AUT;AUT;51,69
01760;Yes;;;;;Yes;TAP Johannes v. Silva-Tarouca & Peter Schägger;TAP J.v. Silva-Tarouca & P. Schägger B+S;83236;Uebersee;DEU;Feldwieserstrasse 146;;;EUR;001;;2015-05-08 07:56:55;Colin.Su;;DEU;DEU;53,69
01761;Yes;;;;;Yes;Chartier Ophélie;Chartier Ophélie;53300;Ambrières les Vallées;FRA;Beauchêne Cigne;;;EUR;003;;2015-05-08 08:00:42;BDG;FR27789449055;FRA;FRA;50,69
01765;Yes;;;;;Yes;EARL La Salle Blanche;EARL La Salle Blanche;22400;Lamballe;FRA;La Salle Blanche;;;EUR;003;;2015-05-15 12:53:29;Colin.Su;FR54380513069;FRA;FRA;50,69
01766;Yes;;;;;Yes;Dr. Hermann Schuh;Dr. Hermann Schuh;91472;Ipsheim;DEU;Oberndorf 45;;;EUR;003;;2015-05-19 07:12:57;BDG;;DEU;DEU;53,69
01767;Yes;;;;;Yes;Dr.Wolfgang Götz/prakt. Tierarzt/Tierärztl. Hausapotheke;Dr. Wolfgang Götz/prakt. Tierarzt/Tierär;91580;Petersaurach;DEU;Hauptstr. 37;;;EUR;003;;2015-05-19 07:17:57;BDG;;DEU;DEU;53,69
01768;Yes;;;;;Yes;Landtierärzte GbR (Cham);Landtierärzte GbR (Cham)   B + S;93413;Cham/ OT Schiechen;DEU;St. Gunther Str. 10;;;EUR;003;;2015-05-19 11:54:50;shari.we;;DEU;DEU;53,69
01768_93458;Yes;;;;;No;Landtierärzte GbR (Cham);Landtierärzte GbR (Cham)   B + S;93458;Eschlkam;DEU;Diebergstraße 1;;;EUR;003;;2015-05-19 11:54:50;shari.we;;DEU;DEU;53,69
01768_93473;Yes;;;;;No;Landtierärzte GbR (Cham);Landtierärzte GbR (Cham)   B + S;93473;Arnschwang;DEU;Chamer Straße 56;;;EUR;003;;2015-05-19 11:54:50;shari.we;;DEU;DEU;53,69
01769;Yes;;;;;Yes;Tierarztpraxis Dr. Kunz GmbH;Tierarztpraxis Dr. Kunz GmbH;74564;Crailsheim;DEU;Steigackerweg 10;0049 795 19 79 70;;EUR;003;;2015-05-20 09:02:14;shari.we;DE271909666;DEU;DEU;53,69
01770;Yes;;;;;Yes;Tierarztpraxis Dr. Christian Strauss;Tierarztpraxis Dr. Christian Strauss B+S;86343;Königsbrunn;DEU;Guldenstrasse 3 b;004982319590308;;EUR;003;;2015-05-20 13:01:04;shari.we;;DEU;DEU;53,69
01771;Yes;;;;;Yes;Dr. Michael Eichelberger;Dr. Michael Eichelberger B + S;94486;Thundorf;DEU;Buchetweg 7;0049 99 38 90 20 40;;EUR;003;;2015-05-20 13:36:47;shari.we;;DEU;DEU;53,69
01772;Yes;;;;;Yes;Zoofarma Lucana Srl;Zoofarma Lucana Srl;85100;Potenza;ITA;Via dell' Edilizia snc;;;EUR;003;;2015-05-22 07:13:00;BDG;IT00237870761;ITA;ITA;52,69
01773;Yes;;;;;Yes;Dr. Gerhard Heim;Dr. Gerhard Heim    B + S;91443;Scheinfeld;DEU;Schelmsgrabenweg 1 - 3;0049 9162 340;;EUR;003;;2015-05-26 08:27:54;shari.we;;DEU;DEU;53,69
01775;Yes;;;;;Yes;Dr. Klaus Zimmermann;Dr. Klaus Zimmermann   B+S;86753;Mottingen;DEU;Balgheimer Str. 26;0049 90 83 249;;EUR;003;;2015-05-29 13:45:33;shari.we;;DEU;DEU;53,69
01778;Yes;;;;;Yes;Tierarztpraxis Freren;Tierarztpraxis Freren    B +S;49832;Freren;DEU;Ostwier Str. 11;0049 5902 5027 0;;EUR;003;;2015-06-01 10:16:36;shari.we;;DEU;DEU;53,69
01779;Yes;;;01780;01780;Yes;Generalzoo EWE;Generalzoo EWE B+S;48022;Lugo di Romagna;ITA;Via Bonoli 61/2;;;EUR;003;;2015-06-03 10:49:52;Colin.Su;IT02086000391;ITA;ITA;52,69
01781;Yes;;;;;Yes;Tierarztpraxis Dr. Lutz Urzynicok;Tierarztpraxis Dr. Lutz Urzynicok  B+S;17291;Prenzlau;DEU;Steinfurth 1;0049 38 295 77 580;;EUR;003;;2015-06-04 13:33:29;shari.we;;DEU;DEU;53,69
01785;Yes;;;01786;01786;Yes;DAP Lintjeshof Nederweert;DAP Lintjeshof Nederweert B;6030 AA;Nederweert;NLD;Postbus 2725;;;EUR;003;;2015-06-09 07:24:13;Bea.DeGe;NL822544118B01;NLD;NLD;55,69
01785_5925 LC;Yes;;;01786;01786;No;DAP Lintjeshof Nederweert;DAP Lintjeshof Nederweert B;5925 LC;Venlo;NLD;Moutzdijkweg;;;EUR;003;;2015-06-09 07:24:13;Bea.DeGe;NL822544118B01;NLD;NLD;55,69
01786;Yes;;01785;;;No;DAP Lintjeshof Nederweert;DAP Lintjeshof Nederweert   S;6031 TS;Nederweert;NLD;Bronsstraat 12;;;EUR;003;01785;2015-06-09 08:42:13;Bea.DeGe;;NLD;NLD;55,69
01788;Yes;;;;;Yes;Dr. Thomas Graetz;Dr. Thomas Graetz;84076;Pfeffenhausen;DEU;Kreuzbergstr. 27;0049 8782 1770;;EUR;003;;2015-06-10 12:31:30;shari.we;;DEU;DEU;53,69
01789;Yes;;;;;Yes;Eugene Pasch;Eugene Pasch  B +S;7738 PK;Witharen;NLD;Engelandseweg 4;;;EUR;003;;2015-06-11 07:06:57;Bea.DeGe;NL148317753B02;NLD;NLD;55,69
01790;Yes;1;;;;Yes;TÄ Praxis Ottersberg "DO NOT USE";TÄ Praxis Ottersberg "DO NOT USE";28870;Fischerhude;DEU;Grosse Str. 101Ottersberg;;;EUR;003;;2015-06-12 11:37:15;Colin.Su;;DEU;DEU;53,69
01792;Yes;;;;;Yes;Mid West Veterinary Clinic;Mid West Veterinary Clinic;EIRE;Crossagalla;IRL;Ballysimon Road, V94 XF7;;;EUR;003;;2015-06-15 08:11:28;Colin.Su;IE9534590H;IRL;IRL;64,69
01793;Yes;;;;;Yes;Merlin Vet Export Ltd;Merlin Vet Export Ltd;TD4 6GZ;Earlston;UK;Unit 1Turfford ParkBerwickshire;;;GBP;003;;2015-06-15 08:53:58;Colin.Su;GB164099883;UK;UK;59,69
01794;Yes;;;;;Yes;Dr. med. vet. Holger Stroschein;Dr. med. vet. Dr. Holger Stroschein B+S;94365;Parkstetten;DEU;Aufbaustr. 9;0049 9421 84 320;;EUR;003;;2015-06-16 14:55:33;shari.we;;DEU;DEU;53,69
01795;Yes;;;;;Yes;Dr. Waldemar Zbigniew Krochmal;Dr. Waldemar Zbigniew Krochmal  B+S;86842;Turkheim;DEU;Mozartstr. 4;004982451616;;EUR;003;;2015-06-17 07:40:18;shari.we;;DEU;DEU;53,69
01797;Yes;;;;;Yes;Mts. Jansen;Mts. Jansen  B + S;9955 VP;Rasquert;NLD;Warffumerweg 5;0031 595 422 506;;EUR;003;;2015-06-19 12:49:14;shari.we;NL816960604B01;NLD;NLD;55,69
01798;Yes;;;;;Yes;Mevr. A. Schievink;Mevr. A. Schievink  B + S;9885 PA;Lauwerzijl;NLD;Stadsweg 3a;0031 594 611 730;;EUR;003;;2015-06-22 09:07:46;shari.we;NL102346987B01;NLD;NLD;55,69
01799;Yes;;;;;Yes;Dres. Axel & Jorg Frank;Dres. Axel & Jorg Frank   B + S;91746;Weidenbach;DEU;Esbacher Str. 26;0049 98 26 239;;EUR;003;;2015-06-22 12:56:03;shari.we;;DEU;DEU;53,69
01800;Yes;;;;;Yes;Maatschap C. M. Duijndam;Maatschap C. M. Duijndam  B + S;9688 TL;Drieborg;NLD;Stadspolder 19;0031 597 52 17 34;;EUR;003;;2015-06-22 14:04:53;shari.we;NL852313202B01;NLD;NLD;55,69
01801;Yes;;;;;Yes;Baert Mengvoeders;Baert Mengvoeders  B + S;9240;Zele;BEL;Hansvelde 1;052 45 04 01;;EUR;003;;2015-06-23 10:18:15;shari.we;BE0455400845;BEL;BEL;54,69
01802;Yes;;;;;Yes;Dipl. vet. med. Andreas Platzek;Dipl. vet. med. Andreas Platzek;94365;Parkstetten;DEU;Aufbaustr, 9;;;EUR;003;;2015-06-23 12:40:06;Colin.Su;;DEU;DEU;53,69
01803;Yes;;;;;Yes;Tierärztliche Gemeinschaftspraxis Dr. Hoffmeister, Gehring & Partner (Praxis);Hoffmeister Gehring  praxis;34431;Marsberg;DEU;In der Hamecke 11 - 13;0049 29 92 26 33;;EUR;003;;2015-06-24 09:08:41;shari.we;;DEU;DEU;53,69
01805;Yes;;;01806;01806;Yes;Selarl de Veter.du Val Dadou(Socsa Elev.);Selarl de Veter.du Val Dadou(Socsa) B;81300;Graulhet;FRA;Rte de Lavaur Saint Charles;;;EUR;003;;2015-06-26 09:15:00;Bea.DeGe;FR79324667138;FRA;FRA;50,69
01806;Yes;;01805;;;No;Socsa Elevage L'Union (Vet.du Val Dadou);Socsa Elevage L'Union(Vet.du Val Dadou S;31240;L'Union;FRA;Rue d'Ariane 11;;;EUR;003;01805;2015-06-26 09:18:17;Bea.DeGe;;FRA;FRA;50,69
01808;Yes;;;;;Yes;DAP 't Perlinck;DAP 't Perlinck   B + S;9660;Brakel;BEL;Oudenaardsestraat 15;055 45 63 19;;EUR;003;;2015-06-29 10:07:46;shari.we;BE0824419529;BEL;BEL;54,69
01809;Yes;;;;;Yes;Tierarztpraxis Lebus;Tierarztpraxis Lebus     B +S;15326;Lebus;DEU;Kietzer Chaussee 28;0049 33604 234;;EUR;003;;2015-06-30 10:08:33;shari.we;;DEU;DEU;53,69
01810;Yes;;;;;Yes;PharmaService I/S;PharmaService I/S     B + S;9670;Logstor;DNK;Limfjordsvej 9 - 11;;;EUR;003;;2015-07-01 10:20:34;shari.we;DK19486273;DNK;DNK;57,69
01812;Yes;;;;;Yes;Cabinet vétérinaire Eybecque;Cabinet vétérinaire Eybecque  B;59299;Boescheppe;FRA;3087 Rue de la Gare;;;EUR;003;;2015-07-03 07:11:52;shari.we;FR96487637555;FRA;FRA;50,69
01812_59299;Yes;;;;;No;Cabinet vétérinaire Eybecque;Cabinet vétérinaire Eybecque  B;59299;Boescheppe;FRA;2317 Rue de la Gare;;;EUR;003;;2015-07-03 07:11:52;shari.we;FR96487637555;FRA;FRA;50,69
01813;Yes;;;;;Yes;Abgabe Dres. Hans Bondl & Michael Najdrowski;Abgabe Bondl & Michael Najdrowski;92699;Irchenrieth;DEU;Jägerstrasse 8;0049 961 481 660;;EUR;003;;2015-07-03 12:57:30;shari.we;;DEU;DEU;53,69
01813_92699;Yes;;;;;No;Abgabe Dres. Hans Bondl & Michael Najdrowski;Abgabe Bondl & Michael Najdrowski;92699;Irchenrieth;DEU;Jägerstrasse 8;0049 961 481 660;;EUR;003;;2015-07-03 12:57:30;shari.we;;DEU;DEU;53,69
01814;Yes;;01156;;;No;Harbro Ltd. Howden (Farm Mix);Harbro Howden Goole (Farm Mix) S;DN14 7HZ;Howden, Goole;UK;Howdenshire Way- Knedlington Rd.;;;GBP;003;01156;2015-07-03 13:56:55;Colin.Su;;UK;UK;59,69
01815;Yes;;;01817;01817;Yes;De Heus Premix B.V.;De Heus Premix B.V. (B);6717 VE;Ede;NLD;Postbus 396;;;EUR;003;;2015-07-08 12:06:27;Colin.Su;NL854622354B01;NLD;NLD;55,69
01815_6717 VE;Yes;;;01817;01817;No;De Heus Premix B.V.;De Heus Premix B.V. (B);6717 VE;Ede;NLD;Rubensstraat 175;;;EUR;003;;2015-07-08 12:06:27;Colin.Su;NL854622354B01;NLD;NLD;55,69
01817;Yes;;01815;;;No;De Heus Premix B.V.;De Heus Premix B.V. Veghel (S);5466 AN;Veghel;NLD;Huygensweg 20;;;EUR;003;01815;2015-07-08 12:19:10;Colin.Su;;NLD;NLD;55,69
01818;Yes;;;01820;01820;Yes;Belgabroed NV;Belgabroed NV B;2330;Merksplas;BEL;Steenweg op Hoogstraten 141;;;EUR;003;;2015-07-10 07:15:24;Colin.Su;BE0473704349;BEL;BEL;54,69
01820;Yes;;01818;;;No;Marc Van Akeren;Marc Van Akeren S;2382;Poppel (Ravels);BEL;Miersedijk 105B;;;EUR;003;01818;2015-07-10 07:22:00;Colin.Su;;BEL;BEL;54,69
01821;Yes;;;;;Yes;Dr. Michael Meixner;Dr. Michael Meixner B + S;83703;Gmund am Tegernsee;DEU;Tolzer Str. 108;0049 80 22 96 370;;EUR;003;;2015-07-10 07:23:24;shari.we;;DEU;DEU;53,69
01822;Yes;;;;;No;Gallicare GbR;Gallicare GbR;06366;Koethen;DEU;Leopoldstr. 116;;;EUR;003;01822;2015-07-10 08:43:49;shari.we;DE305634238;DEU;DEU;53,69
01823;Yes;;;;;Yes;Bruno PeculierDO NOT USE;Bruno Peculier;53500;Vautorte;FRA;La pinelaie;0033 6 87 44 32 09;;EUR;003;;2015-07-10 13:00:04;shari.we;;FRA;FRA;50,69
01825;Yes;;;;;Yes;Norvet Srl;Norvet Srl B+S;25018;Montichiari (BS);ITA;Via Madonnina 34/36;;;EUR;003;;2015-07-14 08:25:55;Colin.Su;IT00650910987;ITA;ITA;52,69
01826;Yes;;;;;Yes;C.V. Van de Munt "De Veldhoek";C.V. Van de Munt "De Veldhoek"   B+S;6741 MA;Lunteren;NLD;Nederwoudseweg 1;;;EUR;003;;2015-07-14 12:21:14;shari.we;NL852632058B01;NLD;NLD;55,69
01827;Yes;;;;;Yes;Agrozoo Srl;Agrozoo Srl B+S;26100;Cremona;ITA;Via Del Maris;;;EUR;003;;2015-07-15 08:23:49;Colin.Su;IT00989570197;ITA;ITA;52,69
01829;Yes;;;;;Yes;EARL du Leren;EARL du Leren;56500;Moréac;FRA;Le Lerene;;;EUR;003;;2015-07-17 13:14:42;Colin.Su;FR82401527999;FRA;FRA;50,69
01830;Yes;;;;;Yes;Selarl Dr. Jaureguy;Selarl Dr. Jaureguy;35130;La Guerche de Bretagne;FRA;5 Rue D E. Pontais;0033 2 99 96 25 20;;EUR;003;;2015-07-20 08:21:10;shari.we;FR45504018995;FRA;FRA;50,69
01831;Yes;;;;;Yes;GAEC de la Chauviniere;GAEC de la Chauviniere (B+S);53400;Craon;FRA;La Tauperie;;;EUR;003;;2015-07-20 12:54:57;Colin.Su;FR78786266502;FRA;FRA;50,69
01833;Yes;;;;;Yes;Dr. Josip Glibotic;Dr. Josip Glibotic   B + S;82418;Murnau am Staffelsee;DEU;Berggeist 5;0049 88 41 81 44;;EUR;003;;2015-07-22 09:21:43;shari.we;;DEU;DEU;53,69
01835;Yes;;;04115;04115;Yes;Huvepharma EOOD;Huvepharma EOOD;1113;Sofia;BGR;3a Nikolay Haytov street;;;EUR;009;;2015-07-24 07:08:19;Colin.Su;BG203631745;BGR;BGR;188,69
01835_ 061327;Yes;;;04115;04115;No;Huvepharma EOOD;Huvepharma EOOD; 061327;Bucharest;ROU;169-173 Timisoara Blv, district 6;;;EUR;009;;2015-07-24 07:08:19;Colin.Su;BG203631745;ROU;ROU;191,69
01835_061126;Yes;;;04115;04115;No;Huvepharma EOOD;Huvepharma EOOD;061126;Bucharest;ROU;Str Iancu Capitanu nr 38 AP 1 Secor 2;;;EUR;009;;2015-07-24 07:08:19;Colin.Su;BG203631745;ROU;ROU;191,69
01835_077096;Yes;;;04115;04115;No;Huvepharma EOOD;Huvepharma EOOD;077096;Ilfov;ROU;Dragomiresti Vale, village Dragomiresti Deal, str. DE 287/1, highway A1, km 13.5;;;EUR;009;;2015-07-24 07:08:19;Colin.Su;BG203631745;ROU;ROU;191,69
01835_1000;Yes;;;04115;04115;No;Huvepharma EOOD;Huvepharma EOOD;1000;1000 Ljubljana;SVN;Litostrojska Cesta 46A,;;;EUR;009;;2015-07-24 07:08:19;Colin.Su;BG203631745;SVN;SVN;204,69
01835_138858;Yes;;;04115;04115;No;Huvepharma EOOD;Huvepharma EOOD;138858;Seoul;KOR;502 Lohas Bldg, achon-Ro, Songpa-Ku;;;EUR;009;;2015-07-24 07:08:19;Colin.Su;BG203631745;KOR;KOR;190,69
01835_2540;Yes;;;04115;04115;No;Huvepharma EOOD;Huvepharma EOOD;2540;Hove;BEL;Boechoutsesteenweg 17;;;EUR;009;;2015-07-24 07:08:19;Colin.Su;BG203631745;BEL;BEL;54,69
01835_28813;Yes;;;04115;04115;No;Huvepharma EOOD;Huvepharma EOOD;28813;Torres de la Alameda (Madrid);ESP;C/Berin, 23;;;EUR;009;;2015-07-24 07:08:19;Colin.Su;BG203631745;ESP;ESP;56,69
01835_35370;Yes;;;04115;04115;No;Huvepharma EOOD;Huvepharma EOOD;35370;Torce;FRA;PA de haut Montigne;;;EUR;009;;2015-07-24 07:08:19;Colin.Su;BG203631745;FRA;FRA;50,69
01835_37050;Yes;;;04115;04115;No;Huvepharma EOOD;Huvepharma EOOD;37050;Vallese (VR);ITA;Via Busoni;;;EUR;009;;2015-07-24 07:08:19;Colin.Su;BG203631745;ITA;ITA;52,69
01835_4550;Yes;;;04115;04115;No;Huvepharma EOOD;Huvepharma EOOD;4550;Peshtera;BGR;Petar Rakov Street 39Peshtera;;;EUR;009;;2015-07-24 07:08:19;Colin.Su;BG203631745;BGR;BGR;188,69
01835_4587;Yes;;;04115;04115;No;Huvepharma EOOD;Huvepharma EOOD;4587;Kloosterzande;NLD;Oudeweg 16;;;EUR;009;;2015-07-24 07:08:19;Colin.Su;BG203631745;NLD;NLD;55,69
01835_4587;Yes;;;04115;04115;No;Huvepharma EOOD;Huvepharma EOOD;4587;Kloosterzande;NLD;Oudeweg 16;;;EUR;009;;2015-07-24 07:08:19;Colin.Su;BG203631745;NLD;NLD;55,69
01835_4941 VX;Yes;;;04115;04115;No;Huvepharma EOOD;Huvepharma EOOD;4941 VX;Raamsdonksveer;NLD;Zalmweg 24;;;EUR;009;;2015-07-24 07:08:19;Colin.Su;BG203631745;NLD;NLD;55,69
01835_8000;Yes;;;04115;04115;No;Huvepharma EOOD;Huvepharma EOOD;8000;Szekesfehervar;HUN;Homoksor 7;;;EUR;009;;2015-07-24 07:08:19;Colin.Su;BG203631745;HUN;HUN;222,69
01835_8000;Yes;;;04115;04115;No;Huvepharma EOOD;Huvepharma EOOD;8000;Szekesfehervar;HUN;Homoksor 7;;;EUR;009;;2015-07-24 07:08:19;Colin.Su;BG203631745;HUN;HUN;222,69
01835_9160;Yes;;;04115;04115;No;Huvepharma EOOD;Huvepharma EOOD;9160;Lokeren;BEL;;;;EUR;009;;2015-07-24 07:08:19;Colin.Su;BG203631745;BEL;BEL;54,69
01835_9160-BG;Yes;;;04115;04115;No;Huvepharma EOOD;Huvepharma EOOD;9160-BG;;BGR;;;;EUR;009;;2015-07-24 07:08:19;Colin.Su;BG203631745;BGR;BGR;188,69
01837;Yes;;;;;Yes;V.O.F. Van de Kieft;V.O.F. Van de Kieft    B+S;3772 MH;Barneveld;NLD;Hoefweg 7;0031 342 422 458;;EUR;003;;2015-07-24 13:45:56;shari.we;NL815584994B01;NLD;NLD;55,69
01840;Yes;;;;;Yes;SCEA La Goronnière;SCEA La Goronnière   B+S;35220;St.Jean sur Vilaine;FRA;La Goronnière;0033 6 22 53 30 17;;EUR;003;;2015-07-30 09:39:06;shari.we;FR81384617924;FRA;FRA;50,69
01841;Yes;;;;;Yes;Maatschap Ten Have;Maatschap Ten Have;7136 JC;Zieuwert;NLD;Kranenkampsweg 2;;;EUR;003;;2015-07-30 12:46:42;shari.we;NL006456571B01;NLD;NLD;55,69
01842;Yes;;;;;Yes;Earl Carnet Alain;Earl Carnet Alain;35420;Louvigne du Desert;FRA;La Colimonière;;;EUR;003;;2015-08-04 07:43:15;shari.we;FR64812183507;FRA;FRA;50,69
01843;Yes;;;;;Yes;DAP Noord-Oost Twente;DAP Noord-Oost Twente;7591 PZ;Denekamp;NLD;Singravenstraat 5;0031 541 352 268;;EUR;003;;2015-08-04 10:23:19;shari.we;NL802785839B01;NLD;NLD;55,69
01844;Yes;;;;;Yes;Dr. Deininger Hubertus;Dr. Deininger Hubertus;95126;Schwarzenbach a.d. Saale;DEU;Förbauer Str. 45;0049 92 84 344;;EUR;003;;2015-08-12 08:38:29;shari.we;;DEU;DEU;53,69
01847;Yes;;;;;Yes;DAP Oosthoek;DAP Oosthoek;9968;Oosteeklo;BEL;Oosthoek 97;;;EUR;003;;2015-08-18 06:54:45;Colin.Su;BE0474090270;BEL;BEL;54,69
01847_9968;Yes;;;;;No;DAP Oosthoek;DAP Oosthoek;9968;Oosteeklo;BEL;Oosteeklo-Dorp 7;;;EUR;003;;2015-08-18 06:54:45;Colin.Su;BE0474090270;BEL;BEL;54,69
01849;Yes;;;;;Yes;Dr. Wiebke Padberg & TA Rainer Held;Dr. Wiebke Padberg & TA Rainer Held;83033;Riedering;DEU;Erlenweg 5;0049 80 36 12 57;;EUR;003;;2015-08-18 08:09:21;shari.we;;DEU;DEU;53,69
01850;Yes;;;;;Yes;DAP De Lekstreek;DAP De Lekstreek;3381 LN;Giessenburg;NLD;Ambachtsweg 2;0031184652546;;EUR;003;;2015-08-19 10:33:34;shari.we;NL819043163B01;NLD;NLD;55,69
01851;Yes;;;;;Yes;Maatschap J. & M. Hardeman-Van de Vendel;Maatschap J. & M. Hardeman-Van de Vendel;6744 WB;Ederveen;NLD;Onderweg 4;;;EUR;003;;2015-08-19 14:26:45;shari.we;NL807154301B01;NLD;NLD;55,69
01852;Yes;;;;;Yes;Maatschap Vallei en Wetering Dierenartsen;Maatschap Vallei en Wetering Dierenartse;3927 AV;Renswoude;NLD;Utrechtseweg 4 B;;;EUR;003;;2015-08-21 08:49:29;shari.we;NL853543707B01;NLD;NLD;55,69
01854;Yes;;;01864;01864;Yes;Vetpharm bvba;Vetpharm bvba   B;8870;Izegem;BEL;Oude Iepersestraat 88;;;EUR;003;;2015-08-25 06:23:53;Bea.DeGe;BE0839331991;BEL;BEL;54,69
01854_8870;Yes;;;01864;01864;No;Vetpharm bvba;Vetpharm bvba   B;8870;Izegem;BEL;Noordkaai 24;;;EUR;003;;2015-08-25 06:23:53;Bea.DeGe;BE0839331991;BEL;BEL;54,69
01855;Yes;;00414;;;No;Manor Farm Feeds (by Garth Vets);Manor Farm Feeds (by Garth Vets) S;YO25 8EG;York;UK;Manor Farm, Dunnington;;;GBP;003;00414;2015-08-27 08:07:37;Bea.DeGe;;UK;UK;59,69
01856;Yes;;;;;Yes;Dres. K. Kicura - H. Ronge;Dres. K. Kicura - H. Ronge;86529;Schrobenhausen;DEU;Hoerzhausener Str. 11a;;;EUR;003;;2015-08-27 09:30:15;Bea.DeGe;;DEU;DEU;53,69
01857;Yes;;01156;;;No;Feedmix Ltd. (via Farm Mix);Feedmix Ltd. (via Farm Mix) S;AB53 4HD;Turriff, Aberdeenshire;UK;Rosehall;;;GBP;003;01156;2015-08-31 11:16:23;Bea.DeGe;;UK;UK;59,69
01858;Yes;;;;;Yes;Silliker SA;Silikker;08040;Barcelona;ESP;Longitudinal 8, 26 Mercabama;;;EUR;003;;2015-08-31 14:04:00;Bea.DeGe;ESA08349409;ESP;ESP;56,69
01859;Yes;;;;;Yes;Earl Croguennec;Earl Croguennec;35133;Le Chatellier;FRA;Le Haut Martigné;;;EUR;003;;2015-09-01 10:56:26;Bea.DeGe;FR70388727778;FRA;FRA;50,69
01860;Yes;;;;;Yes;DAP Marum - Grootegast;DAP Marum - Grootegast;9363 EH;Marum;NLD;Hoornweg 60;;;EUR;003;;2015-09-02 06:05:20;Bea.DeGe;NL002245954B01;NLD;NLD;55,69
01861;Yes;;;;;Yes;Mts Grouve;Mts Grouve;7468 RT;Enter;NLD;Reitsweg;;;EUR;003;;2015-09-02 06:09:07;Bea.DeGe;NL801456022B01;NLD;NLD;55,69
01862;Yes;;;;;Yes;Mangimi F.lli Monti Mario & Francesco Srl;Mangimi F.lli Monti Mario & Francesco Sr;22070;Oltrona San Mamette (Co);ITA;Via Roma 77;;;EUR;003;;2015-09-02 07:22:49;Bea.DeGe;IT00224810135;ITA;ITA;52,69
01864;Yes;;01854;;;No;Vetpharm bvba;Vetpharm bvba   S;8870;Izegem;BEL;Noordkaai 24;;;EUR;003;01854;2015-09-02 10:30:33;Bea.DeGe;;BEL;BEL;54,69
01865;Yes;;;;;Yes;Dematra Warehousing & Transport;Dematra Warehousing & Transport;9810;Nazareth;BEL;Karreweg 3;+32 9 381 80 00;;EUR;003;;2015-09-02 12:08:27;Bea.DeGe;BE0415585414;BEL;BEL;54,69
01866;Yes;;;;;Yes;Tierarztpraxis Altenmarkt;;83352;Altenmarkt;DEU;Marktplatz 18;;;EUR;003;;2015-09-03 11:49:21;Colin.Su;;DEU;DEU;53,69
01868;Yes;;;;;Yes;SAS Sofral;SAS Sofral;22402;Lamballe Cedex;FRA;1 Rue de la Jeannaie BP 40228;;;EUR;003;;2015-09-07 09:18:49;Colin.Su;FR57496480062;FRA;FRA;50,69
